,names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
1898,Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",572,49.263523,-123.155267,2.0,0.9807819999620573,202.0,73.0
1899,Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",581,49.263523,-123.155267,1.0,0.9682798656826849,246.0,123.0
1900,Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",180,49.264928,-123.168068,1.0,0.9241714253191934,24.0,45.0
1901,Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",209,49.264928,-123.168068,1.0,0.923773026503007,65.0,63.0
1902,Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",364,49.264928,-123.168068,1.0,0.9682798656826849,246.0,123.0
1903,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",373,49.264928,-123.168068,1.0,0.8757185407220505,28.0,14.0
1904,The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",406,49.264928,-123.168068,1.0,0.9334863690690748,36.0,18.0
1905,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",374,49.264928,-123.168068,1.0,0.8717345525601867,45.0,27.0
1906,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",381,49.264928,-123.168068,2.0,0.9578266396008424,180.0,227.0
1907,White Spot Kitsilano,7.7,"2518 Broadway W, Vancouver BC V6K 2G1",364,49.264928,-123.168068,1.0,0.9722448824723492,61.0,48.0
1908,Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",435,49.264928,-123.168068,1.0,0.9506364895372882,14.0,14.0
1909,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",421,49.264928,-123.168068,2.0,0.9221035457494641,31.0,34.0
1910,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",35,49.264483,-123.173926,2.0,0.9221035457494641,31.0,34.0
1911,Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",58,49.264483,-123.173926,1.0,0.9576748686232475,54.0,65.0
1912,East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",200,49.264483,-123.173926,2.0,0.9118210620174158,79.0,106.0
1913,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",448,49.264483,-123.173926,2.0,0.9440154806397146,46.0,66.0
1914,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",495,49.264483,-123.173926,2.0,0.9494412930887292,205.0,199.0
1915,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",500,49.264483,-123.173926,2.0,0.8480772514275957,8.0,12.0
1916,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",560,49.264483,-123.173926,1.0,0.8757185407220505,28.0,14.0
1917,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",546,49.264483,-123.173926,1.0,0.8717345525601867,45.0,27.0
1918,Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",577,49.264483,-123.173926,1.0,0.9241714253191934,24.0,45.0
1919,Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",611,49.264483,-123.173926,1.0,0.923773026503007,65.0,63.0
1920,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",44,49.264579,-123.18373,1.0,0.9641251351710269,36.0,47.0
1921,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",169,49.264579,-123.18373,1.0,0.8234713816850373,69.0,54.0
1922,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",187,49.264579,-123.18373,1.0,0.9660602151353608,56.0,59.0
1923,Mac Falafel,7.5,"3685W 10th Ave W (at Alma St.), Vancouver BC V6R 2G2",171,49.264579,-123.18373,1.0,0.9327654569254994,8.0,9.0
1924,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",218,49.264579,-123.18373,2.0,0.9494412930887292,205.0,199.0
1925,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",266,49.264579,-123.18373,2.0,0.9440154806397146,46.0,66.0
1926,Browns Socialhouse,7.2,"3651 10th Ave W (at Alma St), Vancouver BC V6R 2G2",181,49.264579,-123.18373,3.0,0.9580922388116332,33.0,16.0
1927,Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",270,49.264579,-123.18373,2.0,0.9238109692474057,111.0,54.0
1928,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",439,49.264579,-123.18373,,0.9417009732313938,16.0,33.0
1929,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",460,49.264579,-123.18373,1.0,0.9049344539090513,25.0,43.0
1930,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",22,49.263746,-123.069892,2.0,0.9824135379712015,475.0,255.0
1931,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",75,49.263746,-123.069892,2.0,0.9667431845345373,39.0,41.0
1932,Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",100,49.263746,-123.069892,,0.953159682039802,6.0,19.0
1933,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",180,49.263746,-123.069892,,0.985904270455882,218.0,142.0
1934,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",141,49.263746,-123.069892,2.0,0.9814459979890345,93.0,107.0
1935,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",206,49.263746,-123.069892,2.0,0.9312098044051527,28.0,40.0
1936,Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",278,49.263746,-123.069892,1.0,0.969854489575231,32.0,12.0
1937,Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",308,49.263746,-123.069892,2.0,0.8871203354138605,32.0,27.0
1938,Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",334,49.263746,-123.069892,2.0,0.9659843296465633,224.0,132.0
1939,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",366,49.263746,-123.069892,,0.9098670106808825,8.0,9.0
1940,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",461,49.258761,-123.127071,1.0,0.8580372218322552,15.0,18.0
1941,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",445,49.258761,-123.127071,2.0,0.9249682229515661,26.0,27.0
1942,Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",523,49.258761,-123.127071,3.0,0.9322342585039176,60.0,81.0
1943,Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",541,49.258761,-123.127071,,0.9427443987023582,48.0,22.0
1944,Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",714,49.258761,-123.127071,,0.8995086414600368,22.0,9.0
1945,Dynasty Seafood Restaurant 皇朝海鮮酒家,7.6,"777 Broadway W, Vancouver BC V5Z 4J7",691,49.258761,-123.127071,1.0,0.9819961677828157,182.0,105.0
1946,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",836,49.258761,-123.127071,1.0,0.9595720058431826,41.0,27.0
1947,University Women's Club of Vancouver-Hycroft,7.5,"1489 McRae Ave (16th Ave.), Vancouver BC V6H 1V1",712,49.258761,-123.127071,,0.930526835005976,34.0,18.0
1948,Cachè the House of Dresses,,"1051 Wolfe Ave, Vancouver BC V6H 1V6",451,49.258761,-123.127071,,0.2049097911251921,,
1949,Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",764,49.258761,-123.127071,,0.9579594392062378,122.0,15.0
1950,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",297,49.268974,-123.190701,1.0,0.9887879190301835,15.0,16.0
1951,Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",344,49.268974,-123.190701,,0.996869723587107,475.0,110.0
1952,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",388,49.268974,-123.190701,1.0,0.9049344539090513,25.0,43.0
1953,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",358,49.268974,-123.190701,2.0,0.9501052911157064,27.0,15.0
1954,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",504,49.268974,-123.190701,,0.9417009732313938,16.0,33.0
1955,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",517,49.268974,-123.190701,1.0,0.8988636148052589,149.0,141.0
1956,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",587,49.268974,-123.190701,1.0,0.8234713816850373,69.0,54.0
1957,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",688,49.268974,-123.190701,1.0,0.9641251351710269,36.0,47.0
1958,Rajio Japanese Public House,7.8,"3763W 10th Ave W (btwn Alma & Highbury), Vancouver BC V6R 2G5",660,49.268974,-123.190701,2.0,0.9238109692474057,111.0,54.0
1959,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",660,49.268974,-123.190701,1.0,0.9660602151353608,56.0,59.0
1960,Kitsilano Pool,8.9,"2305 Cornwall Ave (Vine), Vancouver BC V6K 1B6",164,49.273011,-123.159663,,0.9669139268843315,265.0,48.0
1961,Nook,8.1,"1525 Yew St (Cornwall Ave), Vancouver BC V6K 3E5",336,49.273011,-123.159663,2.0,0.931228775777352,61.0,66.0
1962,LOCAL Public Eatery Kitsilano,7.7,"2210 Cornwall Ave, Vancouver BC V6K 1B5",326,49.273011,-123.159663,2.0,0.9823186811102047,247.0,233.0
1963,Trafalgar Beach,8.0,Vancouver BC,350,49.273011,-123.159663,,0.9626074253950788,53.0,13.0
1964,Kibune Sushi Restaurant,7.3,"1508 Yew St (at Cornwall Ave.), Vancouver BC V6K 3E4",342,49.273011,-123.159663,2.0,0.7908595928743526,34.0,16.0
1965,Kitsilano Seawall,,"2300 Cornwall Ave (Vine Street), Vancouver BC",145,49.273011,-123.159663,,0.9939735404131053,,
1966,Wilderness Beach,,"Pt Grey Rd, Vancouver BC",184,49.273011,-123.159663,,0.9103982091024644,,
1967,Kitsilano Beach,9.4,"2225 Cornwall Ave (at Yew St), Vancouver BC",535,49.273011,-123.159663,,0.9999419948114028,2159.0,583.0
1968,Raisu,8.8,"2340 4th Ave W, Vancouver BC V6K 1P1",537,49.273011,-123.159663,2.0,0.9807819999620573,202.0,73.0
1969,Terra Breads,8.6,"2380 4th Ave W (at Balsam St), Vancouver BC V6K 1P1",542,49.273011,-123.159663,1.0,0.9069074766177838,51.0,53.0
1970,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",304,49.266924,-123.173849,2.0,0.9221035457494641,31.0,34.0
1971,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",287,49.266924,-123.173849,2.0,0.8480772514275957,8.0,12.0
1972,Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",314,49.266924,-123.173849,1.0,0.9576748686232475,54.0,65.0
1973,East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",359,49.266924,-123.173849,2.0,0.9118210620174158,79.0,106.0
1974,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",376,49.266924,-123.173849,1.0,0.8717345525601867,45.0,27.0
1975,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",395,49.266924,-123.173849,1.0,0.8757185407220505,28.0,14.0
1976,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,49.266924,-123.173849,2.0,0.9440154806397146,46.0,66.0
1977,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",516,49.266924,-123.173849,2.0,0.9578266396008424,180.0,227.0
1978,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",580,49.266924,-123.173849,2.0,0.9494412930887292,205.0,199.0
1979,The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",619,49.266924,-123.173849,1.0,0.9334863690690748,36.0,18.0
1980,Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",65,49.264326,-123.164725,1.0,0.923773026503007,65.0,63.0
1981,Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",97,49.264326,-123.164725,1.0,0.9241714253191934,24.0,45.0
1982,Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",113,49.264326,-123.164725,1.0,0.9682798656826849,246.0,123.0
1983,White Spot Kitsilano,7.7,"2518 Broadway W, Vancouver BC V6K 2G1",113,49.264326,-123.164725,1.0,0.9722448824723492,61.0,48.0
1984,O Mio Gelato,,"2589 16th Ave W, Vancouver BC V6K 3B9",80,49.264326,-123.164725,,0.9435032535903322,,
1985,Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",477,49.264326,-123.164725,,0.992164823281668,50.0,16.0
1986,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",472,49.264326,-123.164725,2.0,0.9578266396008424,180.0,227.0
1987,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",526,49.264326,-123.164725,1.0,0.8757185407220505,28.0,14.0
1988,Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",516,49.264326,-123.164725,1.0,0.9806871431010605,57.0,73.0
1989,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",536,49.264326,-123.164725,1.0,0.8717345525601867,45.0,27.0
1990,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",210,49.266636,-123.183661,,0.9417009732313938,16.0,33.0
1991,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",249,49.266636,-123.183661,1.0,0.9049344539090513,25.0,43.0
1992,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",213,49.266636,-123.183661,1.0,0.8988636148052589,149.0,141.0
1993,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",252,49.266636,-123.183661,1.0,0.9641251351710269,36.0,47.0
1994,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",241,49.266636,-123.183661,2.0,0.9501052911157064,27.0,15.0
1995,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",304,49.266636,-123.183661,1.0,0.9887879190301835,15.0,16.0
1996,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",282,49.266636,-123.183661,1.0,0.8234713816850373,69.0,54.0
1997,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",373,49.266636,-123.183661,2.0,0.9440154806397146,46.0,66.0
1998,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",336,49.266636,-123.183661,2.0,0.9494412930887292,205.0,199.0
1999,Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",355,49.266636,-123.183661,1.0,0.9660602151353608,56.0,59.0
2000,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",41,49.254818,-123.114785,1.0,0.9739333345980915,99.0,78.0
2001,Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",34,49.254818,-123.114785,2.0,0.9343021380736468,31.0,12.0
2002,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",51,49.254818,-123.114785,1.0,0.8910474094591262,27.0,31.0
2003,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",115,49.254818,-123.114785,3.0,0.8879171330462332,265.0,155.0
2004,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",146,49.254818,-123.114785,1.0,0.9435981104513289,116.0,42.0
2005,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",301,49.254818,-123.114785,2.0,0.9633093661664548,66.0,113.0
2006,The Mighty Oak,8.0,"198 18th Ave W (at Columbia St), Vancouver BC V5Y 2A5",370,49.254818,-123.114785,,0.95175580049705,32.0,19.0
2007,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",400,49.254818,-123.114785,1.0,0.9468611864696174,28.0,32.0
2008,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",459,49.254818,-123.114785,2.0,0.9053897668418357,4.0,33.0
2009,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",531,49.254818,-123.114785,1.0,0.8580372218322552,15.0,18.0
2010,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",446,49.268837,-123.177633,,0.9417009732313938,16.0,33.0
2011,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",432,49.268837,-123.177633,1.0,0.8988636148052589,149.0,141.0
2012,Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,49.268837,-123.177633,2.0,0.9440154806397146,46.0,66.0
2013,East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",512,49.268837,-123.177633,2.0,0.9118210620174158,79.0,106.0
2014,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",562,49.268837,-123.177633,1.0,0.9049344539090513,25.0,43.0
2015,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",508,49.268837,-123.177633,2.0,0.8480772514275957,8.0,12.0
2016,The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",554,49.268837,-123.177633,2.0,0.9494412930887292,205.0,199.0
2017,Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",570,49.268837,-123.177633,1.0,0.9576748686232475,54.0,65.0
2018,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",588,49.268837,-123.177633,2.0,0.9221035457494641,31.0,34.0
2019,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",601,49.268837,-123.177633,2.0,0.9501052911157064,27.0,15.0
2020,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",236,49.255034,-123.120226,1.0,0.8580372218322552,15.0,18.0
2021,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",242,49.255034,-123.120226,2.0,0.9249682229515661,26.0,27.0
2022,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",373,49.255034,-123.120226,1.0,0.9739333345980915,99.0,78.0
2023,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",359,49.255034,-123.120226,1.0,0.8910474094591262,27.0,31.0
2024,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",370,49.255034,-123.120226,3.0,0.8879171330462332,265.0,155.0
2025,Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",383,49.255034,-123.120226,2.0,0.9343021380736468,31.0,12.0
2026,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",391,49.255034,-123.120226,1.0,0.9435981104513289,116.0,42.0
2027,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",464,49.255034,-123.120226,2.0,0.9633093661664548,66.0,113.0
2028,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",535,49.255034,-123.120226,1.0,0.9468611864696174,28.0,32.0
2029,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",572,49.255034,-123.120226,2.0,0.9053897668418357,4.0,33.0
2030,Volunteer Park,7.0,"Pt Grey Rd (at Macdonald St.), Vancouver BC",94,49.271044,-123.170661,,0.9256891350951414,124.0,11.0
2031,Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",288,49.271044,-123.170661,2.0,0.8480772514275957,8.0,12.0
2032,Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",338,49.271044,-123.170661,1.0,0.8757185407220505,28.0,14.0
2033,Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",332,49.271044,-123.170661,1.0,0.8717345525601867,45.0,27.0
2034,The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",401,49.271044,-123.170661,2.0,0.9578266396008424,180.0,227.0
2035,The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",488,49.271044,-123.170661,1.0,0.9334863690690748,36.0,18.0
2036,Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",536,49.271044,-123.170661,1.0,0.9506364895372882,14.0,14.0
2037,Trafalgar Beach,8.0,Vancouver BC,556,49.271044,-123.170661,,0.9626074253950788,53.0,13.0
2038,Tera V Burger,7.9,"2961 West Broadway (Bayswater), Vancouver BC V6K 2G9",765,49.271044,-123.170661,2.0,0.9492136366223369,17.0,46.0
2039,Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",794,49.271044,-123.170661,2.0,0.9221035457494641,31.0,34.0
2040,The Soap Dispensary,9.0,"3718 Main St (E 21st Ave), Vancouver BC V5V 3N7",34,49.252691,-123.101289,,0.9382481834911119,13.0,23.0
2041,Cultivate Tea,8.4,"3623 Main St, Vancouver BC V5V 3N6",19,49.252691,-123.101289,2.0,0.1953482195367191,9.0,21.0
2042,Welk's Mart,8.6,"3511 Main St, Vancouver BC V5V 3N4",94,49.252691,-123.101289,,0.9756597294682324,18.0,50.0
2043,Front and Co,7.6,"3772 Main St (at E. 22nd Ave.), Vancouver BC V5V 3N7",152,49.252691,-123.101289,,0.9517747718692493,40.0,53.0
2044,The Fish Counter,8.1,"3825 Main St (btwn E 22nd & 23rd), Vancouver BC V5V 3P1",211,49.252691,-123.101289,3.0,0.8931532317732541,105.0,68.0
2045,Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",256,49.252691,-123.101289,2.0,0.981521883477832,153.0,89.0
2046,Sushi Mania,8.1,"3851 Main St, Vancouver BC V5V 3P1",223,49.252691,-123.101289,2.0,0.8044051526246894,38.0,28.0
2047,The Acorn,8.8,"3995 Main St (24th Ave), Vancouver BC V5V 3P3",361,49.252691,-123.101289,2.0,0.9597048054485781,158.0,165.0
2048,Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",440,49.252691,-123.101289,2.0,0.9550757906319364,111.0,104.0
2049,Aperture Coffee Bar,8.2,"4124 Main St (at E King Edward Ave), Vancouver BC V5V 3P7",468,49.252691,-123.101289,1.0,0.9658135872967691,20.0,20.0
2050,Beta5 Chocolates,8.7,"413 Industrial Ave (at Station St), Vancouver BC V6A 2P8",285,49.272172,-123.097978,1.0,0.985145415567908,164.0,94.0
2051,Seaside Seawall,9.4,"Quebec St, Vancouver BC",442,49.272172,-123.097978,,0.9989683836279333,168.0,94.0
2052,Creekside Park,8.9,"1455 Quebec St (at Science World), Vancouver BC V6A 3Z7",438,49.272172,-123.097978,,0.9990324600178331,198.0,81.0
2053,Torafuku,8.3,"958 Main St, Vancouver BC V6A 2W1",440,49.272172,-123.097978,2.0,0.9356680768720002,51.0,52.0
2054,Amato Gelato Cafe,8.0,"78 1st Ave E, Vancouver BC V5T 1A1",422,49.272172,-123.097978,1.0,0.9870804955322419,24.0,24.0
2055,Earnest Ice Cream,9.3,"1829 Quebec St (at E 2nd Ave), Vancouver BC V5T 2Z3",489,49.272172,-123.097978,1.0,0.9818254254330215,267.0,298.0
2056,Mountain Equipment Co-Op,7.8,"111 2nd Ave E (at Quebec Street), Vancouver BC V5T 1B4",434,49.272172,-123.097978,,0.9900210582231412,13.0,12.0
2057,The Boxcar,9.0,"917 Main St, Vancouver BC V6A 2V8",516,49.272172,-123.097978,2.0,0.9618485705071048,20.0,38.0
2058,Pizzeria Farina,8.7,"915 Main St (at Prior St), Vancouver BC V6A 2V8",516,49.272172,-123.097978,1.0,0.9417578873479919,120.0,128.0
2059,Kranky Cafe,7.9,"228 4th Ave E (btwn Main & Scotia), Vancouver BC V5T 1G5",556,49.272172,-123.097978,1.0,0.9281933562254557,60.0,34.0
2060,Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",105,49.271082,-123.191458,,0.996869723587107,475.0,110.0
2061,Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",447,49.271082,-123.191458,1.0,0.9887879190301835,15.0,16.0
2062,HI-Vancouver Jericho Beach,8.8,"1515 Discovery St, Vancouver BC V6R 4K5",477,49.271082,-123.191458,,0.9937963612908122,274.0,86.0
2063,Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",521,49.271082,-123.191458,1.0,0.9049344539090513,25.0,43.0
2064,Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",512,49.271082,-123.191458,2.0,0.9501052911157064,27.0,15.0
2065,Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",625,49.271082,-123.191458,,0.9417009732313938,16.0,33.0
2066,Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",635,49.271082,-123.191458,1.0,0.8988636148052589,149.0,141.0
2067,True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",816,49.271082,-123.191458,1.0,0.8234713816850373,69.0,54.0
